target_idx,context_size,model_name,model_id,route,provider_pin,prompt_version,llm_output,provider,usage,finish_reason,error,attempts,score,match,divergence,length_ratio,refusal,failed
931,1,gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,openrouter,google-ai-studio,v2.1,"""Every man look out!"" cried Ahab. ""Aye, aye, sir,"" was the response, as the boats again shot forward; but this time under strange instructions, which, while they did not alter the course of the whales, yet seemed to have a peculiar effect upon the crew, who, as they pulled, now and then cast a furtive glance at their captain, as if they were fearful of some sudden and terrible manifestation of his will.",Google AI Studio,"{'completion_tokens': 91, 'prompt_tokens': 411, 'total_tokens': 502, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00023925, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00023925, 'upstream_inference_prompt_cost': 0.00010275, 'upstream_inference_completions_cost': 0.0001365}}",stop,,1,57.0,False,0.22784810126582278,5.075,False,False
89,10,mistral-medium-3.5,mistralai/mistral-medium-3-5,openrouter,mistral,v2.1,"But the interval for reflection was almost over. The wild man now went to the fire-place, and with his tomahawk hammered out the embers of the burnt biscuit. Then, taking the New Zealand head by the hair, he gave it a couple of raps on the floor, as if to knock the dust out of its brains, and then placing it on top of the andirons, he reverently saluted it. After this, he brought out his pipe and lit it; and then, for good measure, he took a considerable quantity of tobacco and stuffed it into the mouth of the idol. He then put the pipe into his own mouth, and puffed away very tranquilly, occasionally offering the mouth-piece to the idol, as if inviting it to take a whiff. I almost thought I saw the smoke curl from the nostrils of the wooden god.",Mistral,"{'completion_tokens': 180, 'prompt_tokens': 2365, 'total_tokens': 2545, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 128, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0048975, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0048975, 'upstream_inference_prompt_cost': 0.0035475, 'upstream_inference_completions_cost': 0.00135}}",stop,,1,49.0,False,0.04564315352697095,1.5684647302904564,False,False
89,10,gpt-5.6-terra,gpt-5.6-terra,openai,,v2.1,"But the interval I spent in deliberating what to say, was a fatal one. Taking up his tomahawk from the table, he examined the head a little, and then, holding it in his hand, he advanced towards the bed. I started up in a fright. “Who’s there?” cried I. “Who’s there?” he replied, in a voice that seemed to me not a little startled. “What are you?” I cried. “What are you?” he cried. “I say, you Queequeg,” said I, “what’s the matter with you? Don’t you know me?” “Me know you?” he said, turning round and staring at me. “Me know you? What for?” “Why, you see,” said I, “this is my bed; I’m going to sleep in it; and you must get out of it.”",,"{'completion_tokens': 184, 'prompt_tokens': 2319, 'total_tokens': 2503, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 2316}}",stop,,1,62.0,False,0.2821576763485477,1.329875518672199,False,False
89,10,gpt-5.6-sol,gpt-5.6-sol,openai,,v2.1,"But the interval I spent in deliberating what to say, was a fatal one. Taking up his tomahawk from the table, he examined the head of it for an instant, and then holding it to the light, with his mouth at the handle, he puffed out great clouds of tobacco smoke. The next moment the light was extinguished, and this wild cannibal, tomahawk between his teeth, sprang into bed with me. I sang out, I could not help it now; and giving a sudden grunt of astonishment he began feeling me.",,"{'completion_tokens': 117, 'prompt_tokens': 2319, 'total_tokens': 2436, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 2316}}",stop,,1,100.0,True,1.0,1.0,False,False
1539,1,gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,openrouter,google-ai-studio,v2.1,"In this enchanted silence, Ahab stood like a statue, his ivory leg braced against the bulwark, his eyes fixed upon the spot where the whale had disappeared. The crew, hushed and expectant, watched the lines that stretched taut into the abyss, vibrating with the hidden fury of the monster below. It was a moment of suspended animation, where the very air seemed to thicken with the weight of the impending struggle. Every man held his breath, listening for the slightest tremor in the ropes, the faintest signal that the leviathan was preparing to rise. The sea, once so tranquil, now felt like a coiled spring, ready to snap with a violence that would shatter the fragile peace of the morning.",Google AI Studio,"{'completion_tokens': 141, 'prompt_tokens': 400, 'total_tokens': 541, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0003115, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0003115, 'upstream_inference_prompt_cost': 0.0001, 'upstream_inference_completions_cost': 0.0002115}}",stop,,1,46.0,False,0.007220216606498195,2.5054151624548737,False,False
931,1,mistral-medium-3.5,mistralai/mistral-medium-3-5,openrouter,mistral,v2.1,"In a few moments more, the boat’s crew, with some vague disquietude, at first, at the unusual motion of the whale, but at length with a wild cry of suspicion, saw the vast black mass of the monster’s head and hump suddenly rise to the surface, and as suddenly one of his great fins lashed out, and with it a thunderous slap smote the water.",Mistral,"{'completion_tokens': 83, 'prompt_tokens': 436, 'total_tokens': 519, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0012765, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0012765, 'upstream_inference_prompt_cost': 0.000654, 'upstream_inference_completions_cost': 0.0006225}}",stop,,1,43.0,False,0.0,4.25,False,False
1459,1,grok-4.3,x-ai/grok-4.3,openrouter,xai,v2.1,"But it was not till the nineteenth century that the whalebone trade reached its height, when the demand for corset-stays and umbrella-ribs made every merchantman that doubled the Horn return with holds full of the flexible splinters, and when the thrifty wives of Nantucket counted their yearly dividends in lengths of the polished lamina that had once upheld the mighty arches of Leviathan.",xAI,"{'completion_tokens': 77, 'prompt_tokens': 443, 'total_tokens': 520, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 256, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00047745, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00047745, 'upstream_inference_prompt_cost': 0.00028495, 'upstream_inference_completions_cost': 0.0001925}}",stop,,1,45.0,False,0.006220839813374806,0.6080870917573873,False,False
1539,1,mistral-medium-3.5,mistralai/mistral-medium-3-5,openrouter,mistral,v2.1,"But in that same moment as he was thus hiding, he had bit his own tail; and in his madness had so spun himself, that the circular, saw-edged teeth of his lower jaw had taken his own flesh in the very midst of his writhings. No wonder the blood had gushed out. Spouted blood, in a red tide, from the great veins of his heart. His body had turned into one weltering, bubbling, hissing hot spring.",Mistral,"{'completion_tokens': 100, 'prompt_tokens': 419, 'total_tokens': 519, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0013785, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0013785, 'upstream_inference_prompt_cost': 0.0006285, 'upstream_inference_completions_cost': 0.00075}}",stop,,1,45.0,False,0.0,1.4223826714801444,False,False
1459,1,qwen3.8-27b,qwen/qwen3.8-27b,openrouter,akashml,v2.1,"But the whalebone is not the only part of the whale that is useful to man. The oil, the meat, the skin, the bones, the teeth, the eyes, the tongue, the liver, the heart, the lungs, the stomach, the intestines, the blood, the milk, the sperm, the baleen, the blubber, the skin, the hair, the nails, the hooves, the horns, the antlers, the tusks, the fangs, the claws, the feathers, the scales, the shells, the coral, the pearls, the amber, the jet, the ivory, the ebony, the mahogany, the oak, the pine, the cedar, the maple, the birch, the beech, the ash, the elm, the willow, the poplar, the chestnut, the walnut, the hickory, the sycamore, the locust, the mulberry, the fig, the olive, the date, the palm, the bamboo, the cane, the reed, the grass, the moss, the lichen, the fungus, the algae, the seaweed, the kelp, the coral, the sponge, the starfish, the sea urchin, the sea cucumber, the sea slug, the sea hare, the sea snail, the sea clam, the sea mussel, the sea oyster, the sea scallop, the sea limpet, the sea anemone, the sea pen, the sea feather, the sea fan, the sea whip, the sea lily, the sea crinoid, the sea star, the sea urchin, the sea cucumber, the sea slug, the sea hare, the sea snail, the sea clam, the sea mussel, the sea oyster, the sea scallop, the sea limpet, the sea anemone, the sea pen, the sea feather, the sea fan, the sea whip, the sea lily, the sea crinoid, the sea star, the sea urchin, the sea cucumber, the sea slug, the sea hare, the sea snail, the sea clam, the sea mussel, the sea oyster, the sea scallop, the sea limpet, the sea anemone, the sea pen, the sea feather, the sea fan, the sea whip, the sea lily, the sea crinoid, the sea star, the sea urchin, the sea cucumber, the sea slug, the sea hare, the sea snail, the sea clam, the sea mussel, the sea oyster, the sea scallop, the sea limpet, the sea anemone, the sea pen, the sea feather, the sea fan, the sea whip, the sea lily, the sea crinoid, the sea star, the sea urchin, the sea cucumber, the sea slug, the sea hare, the sea snail, the sea clam, the sea mussel, the sea oyster, the sea scallop, the sea limpet, the sea anemone, the sea pen, the sea feather, the sea fan, the sea whip, the sea lily, the sea crinoid, the sea star, the sea urchin, the sea",AkashML,"{'completion_tokens': 678, 'prompt_tokens': 281, 'total_tokens': 959, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00229605, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00229605, 'upstream_inference_prompt_cost': 0.00012645, 'upstream_inference_completions_cost': 0.0021696}}",stop,,1,44.0,False,0.004665629860031105,3.505443234836703,False,False
1459,1,gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,openrouter,google-ai-studio,v2.1,"But how comes it that we seek in the whale for the means of our protection against the rain? The answer is simple: the whalebone, or baleen, is a substance of such peculiar elasticity and strength, that it is admirably adapted for the ribs of umbrellas. And thus, in a manner, we are sheltered by the very creature that we hunt; a thought which, if it were more generally entertained, might perhaps lead to a more kindly feeling towards the leviathan. But, alas! the whale is a creature of the deep, and we are creatures of the land, and the gulf between us is wide and deep, and not to be bridged by any such sentimental considerations.",Google AI Studio,"{'completion_tokens': 138, 'prompt_tokens': 267, 'total_tokens': 405, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00027375, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00027375, 'upstream_inference_prompt_cost': 6.675e-05, 'upstream_inference_completions_cost': 0.000207}}",stop,,1,45.0,False,0.012441679626749611,0.9906687402799378,False,False
931,1,gpt-5.6-terra,gpt-5.6-terra,openai,,v2.1,"“Every man look out for the White Whale!” cried Ahab, when the boats were pulled up; “and now, men, let’s hear what the White Whale has to say.”",,"{'completion_tokens': 41, 'prompt_tokens': 424, 'total_tokens': 465, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0}}",stop,,1,61.0,False,0.24050632911392406,1.8,False,False
